outOfDomain	FILLER	I need to know, are kids allowed?	E
outOfDomain	FILLER	Will Oak Bistro provide special seating for my 2-year old	E
outOfDomain	FILLER	Just in case my plans change, what if I need to cancel the taxi reservation?	E
outOfDomain	FILLER	Does this hotel allow smoking in the room?	E
outOfDomain	FILLER	Is there a kitchenette or anywhere in the place I can cook?	E
outOfDomain	FILLER	Is there an age restriction for guests to check in there?	E
outOfDomain	FILLER	Can you tell me if this place has a lift?	E
outOfDomain	FILLER	If I have to cancel my taxi booking, will there be a cancellation fee?	E
outOfDomain	FILLER	What does the hotel charge for parking?	E
outOfDomain	FILLER	Do you know if this hotel also charge for wifi separately?	E
outOfDomain	FILLER	Are there any gluten free foods offered there?	E
outOfDomain	FILLER	Does the Limehouse offer concierge services?	E
outOfDomain	FILLER	Are any parking facilities available for guests at Limehouse?	E
outOfDomain	FILLER	I need to know if this place serves alcohol please?	E
outOfDomain	FILLER	Yes, I'd like to know if I can pay for the taxi with a Visa catd?	E
outOfDomain	FILLER	Does Cocum offer any vegetarian menu options?	E
outOfDomain	FILLER	Does the hotel allow smoking?	E
outOfDomain	FILLER	How about outside, is there a designated smoking area?	E
outOfDomain	FILLER	Does this place allow children?	E
outOfDomain	FILLER	Does this hotel offer free wifi?	E
outOfDomain	FILLER	Will they be able to help me park my car since I am disabled?	E
outOfDomain	FILLER	Does the restaurant offer delivery services?	E
outOfDomain	FILLER	it may work if i can smoke there. Can i ?	E
outOfDomain	FILLER	Is there designated outdoor smoking areas?	E
outOfDomain	FILLER	Does J Restaurant offer delivery services?	E
outOfDomain	FILLER	Is there wifi available here?	E
outOfDomain	FILLER	What is the check in time for that hotel reservation?	E
outOfDomain	FILLER	Not yet, can you first tell me whether my cat will be able to stay with me at Finches Bed and Breakfast?	E
outOfDomain	FILLER	Is there a meeting or banquet facility at this hotel?	E
outOfDomain	FILLER	May I cancel my taxi booking later?	E
outOfDomain	FILLER	Would this guesthouse charge me a fee for using the WiFi there?	E
outOfDomain	FILLER	Am I going to have to pay additional charges for staying with my cat?	E
outOfDomain	FILLER	Does J restaurant serve alcohol?	E
outOfDomain	FILLER	Do they have seating for my baby who'll be with our party?	E
outOfDomain	FILLER	Does Saffron Brasserie accept Mastercard as payment?	E
outOfDomain	FILLER	Does saffron brasserie offer vegetarian food options?	E
outOfDomain	FILLER	Do you know if any outdoor seating is available at Curry Garden?	E
outOfDomain	FILLER	Can I pay with a VISA for that restaurant?	E
outOfDomain	FILLER	Does  the taxi accept payment with Visa?	E
outOfDomain	FILLER	Will I be able to use a credit card to pay for this booking?	E
outOfDomain	FILLER	Does the restaurant accept a credit card for payment?	E
outOfDomain	FILLER	I also need a hotel that offers shuttle service to and from the airport.	E
outOfDomain	FILLER	Does Alexander Bed and Breakfast offer room service?	E
outOfDomain	FILLER	Does the hotel offer wifi for guests?	E
outOfDomain	FILLER	Do they accept Visa?	E
outOfDomain	FILLER	Do they have a fitness center?	E
outOfDomain	FILLER	What time will I be able to check in?	E
outOfDomain	FILLER	Does the Express By Holiday Inn allow children?	E
outOfDomain	FILLER	May I pay for my taxi in cash?	E
outOfDomain	FILLER	Can I pay with cash at the hotel?	E
outOfDomain	FILLER	Does the hotel have a onsite concierge service?	E
outOfDomain	FILLER	We are going to be going through a toll. Will I have to pay extra for this?	E
outOfDomain	FILLER	Do they have someone at the B&B who could help me park my car since I am disabled?	E
outOfDomain	FILLER	Do they have any vegetarian options at that restaurant?	E
outOfDomain	FILLER	Do you know if the Royal Standard has vegetarian options?	E
outOfDomain	FILLER	Am I able to access a handicap room?	E
outOfDomain	FILLER	I'll be driving, does the hotel have a parking facility?	E
outOfDomain	FILLER	Do they have a delivery service available?	E
outOfDomain	FILLER	Does the restaurant have any food that is gluten-free?	E
outOfDomain	FILLER	Can I cancel this later if I need to?	E
outOfDomain	FILLER	Does this hotel have a spa onsite?	E
outOfDomain	FILLER	Will I be able to change this taxi booking if I need to later?	E
outOfDomain	FILLER	How long is the cancellation period?	E
outOfDomain	FILLER	Does Kohinoor offer guest to go ordering?	E
outOfDomain	FILLER	Do they allow BYOB?	E
outOfDomain	FILLER	Does the restaurant offer vegetarian options?	E
outOfDomain	FILLER	Do they have a guest concierge service there?	E
outOfDomain	FILLER	Could you let me know if I could get an extra bed in the room?	E
outOfDomain	FILLER	One of the people in my party can't eat gluten. Does the Bedouin offer gluten free plates?	E
outOfDomain	FILLER	By the way, I am wanting to use my Mastercard to pay for my hotel.  Is that okay?	E
outOfDomain	FILLER	If I make a reservation for a taxi now, will I be able to cancel it at a later date?	E
outOfDomain	FILLER	Can I pay for that with Master?	E
outOfDomain	FILLER	Is my Mastercard allowed to be used for the booking at the hotel?	E
outOfDomain	FILLER	Does this restaurant have high chairs available for small children?	E
outOfDomain	FILLER	Are children permitted to stay at this hotel?	E
outOfDomain	FILLER	Do they allow BYOB at this location?	E
outOfDomain	FILLER	Can they deliver in under an hour?	E
outOfDomain	FILLER	Can I pay with cash for that ride?	E
outOfDomain	FILLER	Does there menu offer gluten free options?	E
outOfDomain	FILLER	I want to make sure i'll be accommodated at all hours, what are the hours for the front desk?	E
outOfDomain	FILLER	Can you confirm whether the Allenbell has a lift?	E
outOfDomain	FILLER	Does the restaurant accept to go orders?	E
outOfDomain	FILLER	Does the hotel require a security deposit with the booking?	E
outOfDomain	FILLER	Can I use American Express to book the hotel?	E
outOfDomain	FILLER	Does the restaurant accept AMEX for payment?	E
outOfDomain	FILLER	Does the hotel have an age restriction for guests to check in?	E
outOfDomain	FILLER	Is there free wifi for customers in-dining?	E
outOfDomain	FILLER	Are there high chairs available for my baby?	E
outOfDomain	FILLER	Do you think I'd be able to get a to-go-order from there?	E
outOfDomain	FILLER	Can you tell me if I will be allowed to smoke?	E
outOfDomain	FILLER	Is there a designated area outside the hotel for smokers?	E
outOfDomain	FILLER	I like to book a taxi but need to know their cancelation policy.	E
outOfDomain	FILLER	Is the restaurant accessible by wheelchair?	E
outOfDomain	FILLER	Does The Varsity restaurant have baby chairs available to be used at my table	E
outOfDomain	FILLER	Can you tell me if The Varsity restaurant has free WiFi?	E
outOfDomain	FILLER	Does the hotel offer housekeeping services?	E
outOfDomain	FILLER	Do you happen to know if Saint johns chop house has any food that is gluten free?	E
outOfDomain	FILLER	Can I change this later if needed?	E
outOfDomain	FILLER	I just want to know if there is a spa at the hotel?	E
outOfDomain	FILLER	Will I have to put down a security deposit at the time of booking?	E
outOfDomain	FILLER	Can I use my mastercard to pay for this?	E
outOfDomain	FILLER	Is it possible to cancel my taxi booking later?	E
outOfDomain	FILLER	Does the restaurant offer vegetarian options?	E
outOfDomain	FILLER	Are children allowed at this hotel?	E
outOfDomain	FILLER	Can you first tell me if they have gluten free menu items?	E
outOfDomain	FILLER	Does El Shaddai have any meeting or banquet room facilities that are onsite?	E
outOfDomain	FILLER	Yes, if I need to cancel the cab, will I be charged?	E
outOfDomain	FILLER	Could I get an extra bed with that reservation?	E
outOfDomain	FILLER	Is the front desk available twenty-four hours a day?	E
outOfDomain	FILLER	Yes, but only if the restaurant has a vegetarian menu	E
outOfDomain	FILLER	Is lift offered at the hotel?	E
outOfDomain	FILLER	What are the hours at the front desk? Is it open 24 hours?	E
outOfDomain	FILLER	Does this restaurant offer alcohol?	E
outOfDomain	FILLER	Does the Lucky Star have any vegetarian options on their menu?	E
outOfDomain	FILLER	Will I be able to smoke at this bed and breakfast?	E
outOfDomain	FILLER	Do they offer a designated area outside for smoking?	E
outOfDomain	FILLER	Does the hotel have conceirge service?	E
outOfDomain	FILLER	Does The Autumn House front desk operate 24 hours?	E
outOfDomain	FILLER	Do they have delivery options?	E
outOfDomain	FILLER	Is there room service/in-room dining for any one of these hotels?	E
outOfDomain	FILLER	Can I get an extra bed in my room at the Huntingdon Marriott?	E
outOfDomain	FILLER	Just to confirm, there is concierge service at this hotel?	E
outOfDomain	FILLER	Am I going to be able to smoke while I'm staying at Rosa's Bed and Breakfast?	E
outOfDomain	FILLER	Is there live music at Lucky Star?	E
outOfDomain	FILLER	Can I cancel my taxi reservation if my plans change?	E
outOfDomain	FILLER	I would like to know, does your hotel have lift or not?	E
outOfDomain	FILLER	Can I pay for my taxi ride with cash?	E
outOfDomain	FILLER	Does the hotel have laundry service or self-laundry facilities?	E
outOfDomain	FILLER	Do they have a bar or restaurant at this hotel?	E
outOfDomain	FILLER	Does this hotel have a lift?	E
outOfDomain	FILLER	Actually, can I get an order to go from that restaurant?  Do they offer that?	E
outOfDomain	FILLER	Do you know if the Lensfield employs a concierge to serve its guests?	E
outOfDomain	FILLER	If my plans change will I be able to cancel my taxi reservation?	E
outOfDomain	FILLER	Do they have outdoor seating available?	E
outOfDomain	FILLER	I need to know what parking options are available at the Ashley.	E
outOfDomain	FILLER	Since you just made my reservation at the Ashley Hotel, will I need to pay a security deposit?	E
outOfDomain	FILLER	Is there a security deposit needed when I make the booking?	E
outOfDomain	FILLER	are children allowed at the hotel?	E
outOfDomain	FILLER	Can you also check to see if cooking facilities are offer at city centre north b?	E
outOfDomain	FILLER	Can you tell me if the front desk is open 24 hours a day at that hotel?	E
outOfDomain	FILLER	Great, since I may need to change my plans later, is that allowed?	E
outOfDomain	FILLER	Does the hotel offer dry cleaning service?	E
outOfDomain	FILLER	Does it take mastercard?	E
outOfDomain	FILLER	Can I pay for that with my Master Card?	E
outOfDomain	FILLER	Do they offer concierge services at The Ashley Hotel?	E
outOfDomain	FILLER	Is the front desk open and available twenty four hours a day?	E
outOfDomain	FILLER	Yes, do they have any vegetarian food options at this place?	E
outOfDomain	FILLER	Does this restaurant offer free wifi?	E
outOfDomain	FILLER	Not yet. Please inform as to whether they provide housekeeping on a daily basis.	E
outOfDomain	FILLER	Is it possible for me to pay for this taxi ride with Visa?	E
outOfDomain	FILLER	Do you know if there is a lift in this hotel?	E
outOfDomain	FILLER	What are the hours for the front desk at this hotel?	E
outOfDomain	FILLER	I am disabled. Would I be able to access my room easily?	E
outOfDomain	FILLER	Does the hotel offer a gym onsite?	E
outOfDomain	FILLER	Great, could you also tell me whether Home from Home charges guests a fee for parking?	E
outOfDomain	FILLER	Does the restaurant have outdoor seating?	E
outOfDomain	FILLER	Do they have live music?	E
outOfDomain	FILLER	Will it be possible to cancel the booking for the taxi later?	E
outOfDomain	FILLER	Does The Alpha Milton Guest House have 24-hour front desk service?	E
outOfDomain	FILLER	Is there cleaning service in the rooms daily?	E
outOfDomain	FILLER	I almost forgot, is there a restaurant in the hotel?	E
outOfDomain	FILLER	First I would like to know if they offer cooking facilities for guests?	E
outOfDomain	FILLER	Do they offer a dry cleaning service?	E
outOfDomain	FILLER	Can I get help from the front desk 24 hours a day?	E
outOfDomain	FILLER	Does this hotel have a swimming pool on site?	E
outOfDomain	FILLER	Yes, does the hotel charge for WiFi?	E
outOfDomain	FILLER	Do they offer a shuttle service to and from attractions?	E
outOfDomain	FILLER	Do they offer an Irish breakfast in the morning?	E
outOfDomain	FILLER	Is my pet allowed to stay with me at the hotel?	E
outOfDomain	FILLER	Does the hotel have safety deposit boxes in the rooms?	E
outOfDomain	FILLER	Does the hotel offer Continental breakfast?	E
outOfDomain	FILLER	Can I use my Visa card to pay at this hotel?	E
outOfDomain	FILLER	Can I pay with a Visa for the taxi booking?	E
outOfDomain	FILLER	Does Alimentum have high chairs for a baby to sit in?	E
outOfDomain	FILLER	I also what to pay for the taxi fare with a credit card.	E
outOfDomain	FILLER	Yes, once I book the taxi, will I be able to cancel it later on?	E
outOfDomain	FILLER	Can I pay with this taxi using my Mastercard?	E
outOfDomain	FILLER	Can I change this reservation if need be?	E
outOfDomain	FILLER	Can I change that taxi booking later if needed?	E
outOfDomain	FILLER	Will I be charged a fee if I change the taxi booking later?	E
outOfDomain	FILLER	And what about delivery, do they have that as a service, too?	E
outOfDomain	FILLER	Does it have a gluten free menu?	E
outOfDomain	FILLER	If my plans change later on, will it be possible to cancel my taxi booking?	E
outOfDomain	FILLER	Do they have high chairs for my baby?	E
outOfDomain	FILLER	I have a disability.  Will I be able to access my room without issues?	E
outOfDomain	FILLER	Does Finches offer free parking?	E
outOfDomain	FILLER	Before I book it, can you check if they have fitness facilities on the premises?	E
outOfDomain	FILLER	Does the hotel provide WiFi for its guests?	E
outOfDomain	FILLER	Also, does this restaurant also do take out orders?	E
outOfDomain	FILLER	Does it have free wifi for customers that are eating there?	E
outOfDomain	FILLER	Does Yu Garden have high chairs for babies?	E
outOfDomain	FILLER	Does the restaurant serve alcohol?	E
outOfDomain	FILLER	Does housekeeping come every day at the hotel?	E
outOfDomain	FILLER	Can I pay for it with a VISA card?	E
outOfDomain	FILLER	Can I use my Visa to pay for the hotel booking?	E
outOfDomain	FILLER	Is this hotel smoker-friendly, meaning do they allow smoking on the premises?	E
outOfDomain	FILLER	I need one that is accessible to the disabled.	E
outOfDomain	FILLER	Will I need to make a security deposit with this booking for the Marriott?	E
outOfDomain	FILLER	And do they have seating accommodations for babies?	E
outOfDomain	FILLER	If I would need to cancel or change my taxi for any reason, is it possible?	E
outOfDomain	FILLER	A steakhouse is not likely to have vegetarian options, right?	E
outOfDomain	FILLER	Can I pay for lodging there with cash instead of a credit card?	E
outOfDomain	FILLER	Will I be able to change my taxi reservation if I need to later?	E
outOfDomain	FILLER	Does the restaurant offer to go orders?	E
outOfDomain	FILLER	Do they have gluten free dishes?	E
outOfDomain	FILLER	Are there any taxi cancellation fees?	E
outOfDomain	FILLER	Does La Margherita offer free wifi for in-dining customers?	E
outOfDomain	FILLER	Do they have delivery service?	E
outOfDomain	FILLER	Are AMEX cards accepted as payment?	E
outOfDomain	FILLER	Does Rosa's Bed and Breakfast have a safety deposit box in the room?	E
outOfDomain	FILLER	Could you tell me if either of these restaurants serve alcohol?	E
outOfDomain	FILLER	Am I going to be able to cancel my taxi booking later if I need to?	E
outOfDomain	FILLER	Do they have seating options for babies? I need this.	E
outOfDomain	FILLER	Does the restaurant allow takeout orders?	E
outOfDomain	FILLER	I would like to pay for the Taxi with my Mastercard does the drive take Mastercard?	E
outOfDomain	FILLER	Do they offer vegetarian options? I need this option.	E
outOfDomain	FILLER	What time can I check into the hotel?	E
outOfDomain	FILLER	Would there be a cancellation fee if I cannot make the taxi?	E
outOfDomain	FILLER	Do they have concierge service?	E
outOfDomain	FILLER	I'll be traveling with my dog. Does the hotel charge a fee for staying with pets?	E
outOfDomain	FILLER	I might need to change my booking for the taxi, will I be able to do that?	E
outOfDomain	FILLER	Will I have to reserve parking in advance, too?	E
outOfDomain	FILLER	is there a fitness center?	E
outOfDomain	FILLER	Is it possible to add an additional bed in the room?	E
outOfDomain	FILLER	Does the restaurant offer free WiFi?	E
outOfDomain	FILLER	Due to my disability, could you find out if I will be able to access a room either close to the elevator or parking lot?	E
outOfDomain	FILLER	Could you check whether they have a conference or party room on the hotel property?	E
outOfDomain	FILLER	Can you make sure they have Wifi for guests first?	E
outOfDomain	FILLER	Do you know if they have outdoor seating?	E
outOfDomain	FILLER	Do you know if the Dojo Noodle Bar has high chairs for babies?	E
outOfDomain	FILLER	Do they ever have live music there?	E
outOfDomain	FILLER	For the taxi, I may need to cancel it later on. Should that happen, is there a cancellation fee associated with it?	E
outOfDomain	FILLER	What time is check in at University Arms hotel?	E
outOfDomain	FILLER	Yes, can you also let me know whether the University Arms Hotel has an age restriction for guests checking in?	E
outOfDomain	FILLER	Do they accept Visa?	E
outOfDomain	FILLER	Do they have disability access?	E
outOfDomain	FILLER	Are there gluten free options available for us there?	E
outOfDomain	FILLER	Are there vegetarian options?	E
outOfDomain	FILLER	Does the restaurant accept Visa?	E
outOfDomain	FILLER	Can you also tell me whether the Acorn Guest House has a fitness center onsite?	E
outOfDomain	FILLER	It isn't confirmed that my plans are going to stay as they are, so I'd like to know that if I need to cancel later, is that possible?	E
outOfDomain	FILLER	Am I able to order takeout from this restaurant?	E
outOfDomain	FILLER	Does this restaurant offer gluten free foods?	E
outOfDomain	FILLER	Does the restaurant accept Mastercard as a payment option?	E
outOfDomain	FILLER	Wait, does the restaurant have any baby chairs?	E
outOfDomain	FILLER	Yes I'm traveling with my dog are there fees for having him with me at the hotel?	E
outOfDomain	FILLER	Possibly. Do they have a cooking space for its guests to use?	E
outOfDomain	FILLER	I forgot to ask if this hotel has a smoking area. Do you have any info?	E
outOfDomain	FILLER	I may need to cancel the taxi booking later, is that possible?	E
outOfDomain	FILLER	Does either provide in room dining?	E
outOfDomain	FILLER	Is there any extra charge if I need to cancel the taxi?	E
outOfDomain	FILLER	Do you know if the Tandoori Palace has outdoor seating?	E
outOfDomain	FILLER	First, can you tell me if the Hamilton Lodge charges a security deposit upon booking?	E
outOfDomain	FILLER	Do they have a on site swimming pool?	E
outOfDomain	FILLER	Do they have good handicap accessibility?	E
outOfDomain	FILLER	Does this restaurant have any live music to entertain its guests?	E
outOfDomain	FILLER	How about outdoor seating, is that available at this restaurant?	E
outOfDomain	FILLER	Possibly, can you let me know if they have delivery services available?	E
outOfDomain	FILLER	Can I book the hotel with my Mastercard?	E
outOfDomain	FILLER	Can I pay for the taxi with my MasterCard?	E
outOfDomain	FILLER	Does University Arms have a fitness center onsite?	E
outOfDomain	FILLER	Just in case, is it possible to change my taxi booking if needed?	E
outOfDomain	FILLER	Are they a vegetarian restaurant?	E
outOfDomain	FILLER	Does it allow BYOB for their customers?	E
outOfDomain	FILLER	Would there happen to be free wifi for dine-in customers?	E
outOfDomain	FILLER	Does this restaurant have chairs for babies?	E
outOfDomain	FILLER	Do either of these hotels have meeting or banquet facilities onsite?	E
outOfDomain	FILLER	Will you tell me about my options for a car park?	E
outOfDomain	FILLER	Does the Copper Kettle have an outdoor seating area?	E
outOfDomain	FILLER	Does this guest house allow children?	E
outOfDomain	FILLER	Do they have a safety deposit box?	E
outOfDomain	FILLER	Maybe...Does this hotel charge a fee for WIFI?	E
outOfDomain	FILLER	Yes, does this hotel have cooking facilities available?	E
outOfDomain	FILLER	Can I get room service at this hotel?	E
outOfDomain	FILLER	Since my plan is not confirmed yet, is it possible for me to cancel my taxi booking later?	E
outOfDomain	FILLER	will my son also be able to stay here?	E
outOfDomain	FILLER	Does this hotel have a spa onsite?	E
outOfDomain	FILLER	Does the hotel have free wifi for guests, or do I have to pay for it?	E
outOfDomain	FILLER	Does the Nirala serve vegetarian food?	E
outOfDomain	FILLER	Does this restaurant have live music?	E
outOfDomain	FILLER	May I cancel my taxi booking later?	E
outOfDomain	FILLER	Sounds good, is there an area for smokers at the hotel?	E
outOfDomain	FILLER	I'm thinking of something vegetarian.	E
outOfDomain	FILLER	What about gluten free options?	E
outOfDomain	FILLER	Does this taxi accept Mastercard?	E
outOfDomain	FILLER	Okay, but first can you tell me if you have any restrictions for kids?	E
outOfDomain	FILLER	Can you first tell me whether the hotel provides an in-room safety deposit box for guest's valuables?	E
outOfDomain	FILLER	Will there be enough seating for babies?	E
outOfDomain	FILLER	Does the restaurant do orders to go?	E
outOfDomain	FILLER	Can I pay for the taxi ride with cash?	E
outOfDomain	FILLER	Can you tell me what seating options they provide for parties dining with a baby?	E
outOfDomain	FILLER	Is there an onsite fitness center available at Cityroomz?	E
outOfDomain	FILLER	Is it possible to get an extra bed in the hotel room?	E
outOfDomain	FILLER	Do any of these restaurants offer vegetarian options?	E
outOfDomain	FILLER	Does it have a smoking area that is designated?	E
outOfDomain	FILLER	Are there any laundry facilities on the premises?	E
outOfDomain	FILLER	Does this restaurant have outdoor seating?	E
outOfDomain	FILLER	I have a season ticket, so how do I apply that to this ticket purchase?	E
outOfDomain	FILLER	Can I bring my bike on the train?	E
outOfDomain	FILLER	First, I need to know if I can bring my bike aboard the train?	E
outOfDomain	FILLER	Are there other options of leaving my bike at the station?	E
outOfDomain	FILLER	Is there a fee for bike parking at the train station?	E
outOfDomain	FILLER	Will it be a problem if I need to change the booking later?	E
outOfDomain	FILLER	What kind of vegetarian options do they have?	E
outOfDomain	FILLER	Can you first check something? I need to know if I can bring my bike with me on the train ride.	E
outOfDomain	FILLER	May I pay with Mastercard for my train ticket?	E
outOfDomain	FILLER	Do you know if the restaurant accepts American Express?	E
outOfDomain	FILLER	what is my bike parking fee for hours that are not free?	E
outOfDomain	FILLER	Can you tell me if this station has a fee for bike parking for passengers?	E
outOfDomain	FILLER	If available, how much would Wi-Fi on this train cost?	E
outOfDomain	FILLER	Can I park my bike at this train station?	E
outOfDomain	FILLER	Am I able to bring my bike on the train?	E
outOfDomain	FILLER	Do they serve alcohol here?	E
outOfDomain	FILLER	What does the train provide in terms of handicap-accessible features?	E
outOfDomain	FILLER	Is there parking available at the station?	E
outOfDomain	FILLER	Does the Anatolia have live music?	E
outOfDomain	FILLER	What time does the train station open?	E
outOfDomain	FILLER	Do they allow a train ticket to be cancelled if needed?	E
outOfDomain	FILLER	Are there vegetarian options available?	E
outOfDomain	FILLER	Do they charge a fee if I want to park my bike there at the train station?	E
outOfDomain	FILLER	Yes, can I pay with Visa for my train ticket?	E
outOfDomain	FILLER	Does the restaurant allow to go orders?	E
outOfDomain	FILLER	Am I able to take my wheelchair on the train?	E
outOfDomain	FILLER	Great, do you have more information about what the weight or size limit is for the train?	E
outOfDomain	FILLER	Is it a problem if I would have to change my train ticket at some point?	E
outOfDomain	FILLER	I am wanting to make sure that this restaurant serves alcohol.	E
outOfDomain	FILLER	Do they have alcohol available to buy with lunch?	E
outOfDomain	FILLER	Do they take Mastercard for payment?	E
outOfDomain	FILLER	what time does the train station open ?	E
outOfDomain	FILLER	What time does the station open?	E
outOfDomain	FILLER	Can I travel on this train with my dog?	E
outOfDomain	FILLER	Will I be able to pay using my Visa Card?	E
outOfDomain	FILLER	One last question: Are bikes allowed on the train?	E
outOfDomain	FILLER	How can I get a physical ticket for myself to get on the train?	E
outOfDomain	FILLER	Could I please get the booking confirmed in writing?	E
outOfDomain	FILLER	May I reserve a seat on the train?	E
outOfDomain	FILLER	Will I be able to use my Master Card to pay for the ticket?	E
outOfDomain	FILLER	Great! Could you please send me written confirmation of that booking for later?	E
outOfDomain	FILLER	Could I buy any additional data over the train's WiFi limit?	E
outOfDomain	FILLER	What is the fee to park my car at London Kings Cross station?	E
outOfDomain	FILLER	Can I reserve a particular seat on the train?	E
outOfDomain	FILLER	Does the train have disability access?	E
outOfDomain	FILLER	Does the Hotpot have vegetarian options?	E
outOfDomain	FILLER	Great, does this restaurant offer live music?	E
outOfDomain	FILLER	Does the train have wifi access?  I would like to be able to connect to the internet on the trip.	E
outOfDomain	FILLER	Does the train offer disability access?	E
outOfDomain	FILLER	Can I pay with cash?	E
outOfDomain	FILLER	Does the train offer a discount for children?	E
